Question Concept_id,AMRS  (Question/Answer),amrs_concept_id,KenyaEMR  (Question/Answer),emr_concept_id,KenyaEMR form uuid,Comments,,,,,,,,,,,,,,,,,,,
1252,Reason antiretrovirals stopped,1252,Reason antiretrovirals stopped,1252,,,,,,,,,,,,,,,,,,,,,
1252,"Poor adherence, nos",1434,"Poor adherence, nos",159598,,,,,,,,,,,,,,,,,,,,,
1252,Regimen failure,843,Regimen failure,843,,,,,,,,,,,,,,,,,,,,,
1252,Facility stocked out of medication,7043,Facility stocked out of medication,1754,,,,,,,,,,,,,,,,,,,,,
1252,Tuberculosis,58,Tuberculosis,112141,,,,,,,,,,,,,,,,,,,,,
1252,Admitted to hospital,6419,Admitted to hospital,1896,,,,,,,,,,,,,,,,,,,,,
1252,Immunologic failure,8296,Immunologic failure,160566,,,,,,,,,,,,,,,,,,,,,
1252,Lost to followup,5240,Lost to followup,5240,,,,,,,,,,,,,,,,,,,,,
1252,New medication,1930,-,-,,,,,,,,,,,,,,,,,,,,,
1252,Financial barrier,6295,Financial barrier,159710,,,,,,,,,,,,,,,,,,,,,
1252,Plannned treatment interruption,8308,Plannned treatment interruption,160016,,,,,,,,,,,,,,,,,,,,,
1252,Pill burden,7065,Pill burden,160588,,,,,,,,,,,,,,,,,,,,,
1252,Change regimen,1259,Change regimen,1259,,,,,,,,,,,,,,,,,,,,,
1252,Pregnancy,44,Pregnancy,132678,,,,,,,,,,,,,,,,,,,,,
1252,Pregnancy risk,7061,Pregnancy risk,160559,,,,,,,,,,,,,,,,,,,,,
1252,Patient refusal,1504,Patient refusal,127750,,,,,,,,,,,,,,,,,,,,,
1252,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
1252,Optimization,10395,-,-,,,,,,,,,,,,,,,,,,,,,
1252,"Toxicity, drug",102,"Toxicity, drug",102,,,,,,,,,,,,,,,,,,,,,
1252,Virologic failure,8297,Virologic failure,160569,,,,,,,,,,,,,,,,,,,,,
6201,Tuberculosis treatment phase,6201,Tuberculosis treatment phase,159792,,,,,,,,,,,,,,,,,,,,,
6201,Tuberculosis continuation treatment phase ,6198,Tuberculosis continuation treatment phase ,159794,,,,,,,,,,,,,,,,,,,,,
6201,Tuberculosis retreatment phase ,6199,Tuberculosis retreatment phase ,159793,,,,,,,,,,,,,,,,,,,,,
6201,Tuberculosis induction treatment phase,6197,Tuberculosis induction treatment phase,159795,,,,,,,,,,,,,,,,,,,,,
6201,Tuberculosis retreated phase,6200,-,-,,,,,,,,,,,,,,,,,,,,,
6201,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6853,Presence of immunization card,6853,-,-,,,,,,,,,,,,,,,,,,,,,
6853,Not applicable ,1175,Not applicable ,1175,,,,,,,,,,,,,,,,,,,,,
6853,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
6853,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
7369,Nutrition status,7369,Nutrition status,163300,,,,,,,,,,,,,,,,,,,,,
7369,Normal ,1115,Normal ,1115,,,,,,,,,,,,,,,,,,,,,
7369,"Weight for age, greater than 110 percent ",6895,"Weight for age, greater than 110 percent ",114413,,,,,,,,,,,,,,,,,,,,,
7369,Mid-upper arm circumference between 11.5 And 12.5 Centimeters  ,7632,-,-,,,,,,,,,,,,,,,,,,,,,
7369,Mid-upper arm circumference less than 11.5 Centimeters ,7405,-,-,,,,,,,,,,,,,,,,,,,,,
7369,Birth weight less than two kilograms ,7406,-,-,,,,,,,,,,,,,,,,,,,,,
7369,"Weight for age, between 60 and 80 percent with edema ",6891,-,-,,,,,,,,,,,,,,,,,,,,,
7369,"Weight for age, between 60 and 80 percent without edema ",6892,-,-,,,,,,,,,,,,,,,,,,,,,
7369,"Weight for age, less than 60 percent with edema ",6893,-,-,,,,,,,,,,,,,,,,,,,,,
7369,"Weight for age, less than 60 percent without edema ",6894,-,-,,,,,,,,,,,,,,,,,,,,,
7369,Severe acute malnutrition ,9471,Severe acute malnutrition ,163302,,,,,,,,,,,,,,,,,,,,,
7369,Moderete acute malnutrition ,9472,Moderete acute malnutrition ,163303,,,,,,,,,,,,,,,,,,,,,
7369,Obesity,7764,Obesity,115115,,,,,,,,,,,,,,,,,,,,,
7369,Mild acute malnutrition ,10277,-,-,,,,,,,,,,,,,,,,,,,,,
9736,Pregnant in less than a year,9736,Pregnant in less than a year,164933,,,,,,,,,,,,,,,,,,,,,
9736,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
9736,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
9736,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,



2051,Point of HIV testing,2051,Point of HIV testing,159936,,,,,,,,,,,,,,,,,,,,,
2051,Mobile voluntary counseling and testing ,2048,Mobile voluntary counseling and testing ,159939,,,,,,,,,,,,,,,,,,,,,
2051,Maternal child health program ,2050,Maternal child health program ,159937,,,,,,,,,,,,,,,,,,,,,
2051,Prevention of mother-to-child transmission of HIV,1776,Prevention of mother-to-child transmission of HIV,160538,,,,,,,,,,,,,,,,,,,,,
2051,Voluntary counseling and testing center ,2047,Voluntary counseling and testing center ,159940,,,,,,,,,,,,,,,,,,,,,
2051,Tuberculosis ,58,Tuberculosis ,112141,,,,,,,,,,,,,,,,,,,,,
2051,Home based testing program ,2049,Home based testing program ,159938,,,,,,,,,,,,,,,,,,,,,
2051,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
2051,Inpatient care or hospitalization ,5485,Inpatient care or hospitalization ,5485,,,,,,,,,,,,,,,,,,,,,
2051,Provider initiated testing and counseling ,2177,Provider initiated testing and counseling ,164163,,,,,,,,,,,,,,,,,,,,,
2051,Pediatric outpatient clinic ,2219,Pediatric outpatient clinic ,162181,,,,,,,,,,,,,,,,,,,,,
2051,Outpatient services ,1965,Outpatient services ,160542,,,,,,,,,,,,,,,,,,,,,
2051,Perpetual home-based counseling and testing,8227,-,-,,,,,,,,,,,,,,,,,,,,,
2051,Adult inpatient service ,8349,Adult inpatient service ,160536,,,,,,,,,,,,,,,,,,,,,
2051,Pediatric inpatient service ,8350,Pediatric inpatient service ,160537,,,,,,,,,,,,,,,,,,,,,
2051,Maternity department ,9494,Maternity department ,160456,,,,,,,,,,,,,,,,,,,,,
2051,Self test,9606,Self test,165217,,,,,,,,,,,,,,,,,,,,,
2051,Community,9613,Community,160543,Mapped to 2 CIEL concepts ,,,,,,,,,,,,,,,,,,,,
2051,HIV comprehensive care unit ,2240,HIV comprehensive care unit ,162050,,,,,,,,,,,,,,,,,,,,,
2051,HIV testing services strategy ,10862,HIV testing services strategy ,164956,,,,,,,,,,,,,,,,,,,,,
9207,Reason eligible for antiretroviral therapy,9207,Reason eligible for antiretroviral therapy,162225,,,,,,,,,,,,,,,,,,,,,
9207,Clinical disease ,2006,Clinical disease ,164426,,,,,,,,,,,,,,,,,,,,,
9207,"Patient reported WHO stage prior to enrollment at ampath, adult ",8287,-,-,,,,,,,,,,,,,,,,,,,,,
9207,"CD4%, by facs ",730,"CD4%, by facs ",730,,,,,,,,,,,,,,,,,,,,,
9207,"CD4, by facs ",5497,"CD4, by facs ",5497,,,,,,,,,,,,,,,,,,,,,
9207,Discordant couple ,6096,Discordant couple ,6096,,,,,,,,,,,,,,,,,,,,,
9207,Prevention of mother-to-child transmission of HIV,1776,Prevention of mother-to-child transmission of HIV,160538,,,,,,,,,,,,,,,,,,,,,
9207,Hepatitis,29,Hepatitis,116986,,,,,,,,,,,,,,,,,,,,,
9207,Patient age,989,Patient age,989,,,,,,,,,,,,,,,,,,,,,
9207,WHO stage 1 adult ,1204,WHO stage 1 adult ,1204,,,,,,,,,,,,,,,,,,,,,
9207,WHO stage 2 adult,1205,WHO stage 2 adult,1205,,,,,,,,,,,,,,,,,,,,,
9207,WHO stage 3 adult ,1206,WHO stage 3 adult ,1206,,,,,,,,,,,,,,,,,,,,,
9207,WHO stage 4 adult ,1207,WHO stage 4 adult ,1207,,,,,,,,,,,,,,,,,,,,,



6308,Total males age over 20 living in home,6308,Total males age over 20 living in home,159762,,,,,,,,,,,,,,,,,,,,,
6309,Total females age over 20 living in home,6309,-,-,,,,,,,,,,,,,,,,,,,,,
8792,Severity,8792,,159411,,,,,,,,,,,,,,,,,,,,,



2052,"Point of HIV testing, detailed",2052,"Point of HIV testing, detailed",160633,,,,,,,,,,,,,,,,,,,,,
2052,Point of HIV testing ,2051,Point of HIV testing ,159936,,,,,,,,,,,,,,,,,,,,,
2052,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
5629,Currently in school,5629,Currently in school,5629,,,,,,,,,,,,,,,,,,,,,
7013,Date HIV care program enrolled,7013,Date HIV care program enrolled,160555,,,,,,,,,,,,,,,,,,,,,
9203,Date of HIV diagnosis,9203,Date of HIV diagnosis,160554,,,,,,,,,,,,,,,,,,,,,



1816,Number of days of remaining arv medication,1816,-,-,,,,,,,,,,,,,,,,,,,,,
1951,Outreach follow-up direct towards,1951,-,-,,,,,,,,,,,,,,,,,,,,,
1951,Patient,1950,Patient,162571,,,,,,,,,,,,,,,,,,,,,
1951,Caretaker,1410,Caretaker,160639,,,,,,,,,,,,,,,,,,,,,
9077,Likelihood of patient returning to clinic,9077,-,-,,,,,,,,,,,,,,,,,,,,,
9077,Very low ,7248,-,-,,,,,,,,,,,,,,,,,,,,,
9077,Low ,6848,-,-,,,,,,,,,,,,,,,,,,,,,
9077,Moderate ,1744,Moderate ,1499,,,,,,,,,,,,,,,,,,,,,
9077,High ,6927,High ,1408,,,,,,,,,,,,,,,,,,,,,
9077,Very high,9078,-,-,,,,,,,,,,,,,,,,,,,,,



5996,Urethral discharge duration,5966,Urethral discharge duration,5966,,,,,,,,,,,,,,,,,,,,,
5996,Days ,1072,Days ,1072,,,,,,,,,,,,,,,,,,,,,
5996,Weeks,1073,Weeks,1073,,,,,,,,,,,,,,,,,,,,,
5996,Months ,1074,Months ,1074,,,,,,,,,,,,,,,,,,,,,
6981,Reason tuberculosis treatment started,6981,Reason tuberculosis treatment started,1689,,,,,,,,,,,,,,,,,,,,,
6981,Tuberculosis treatment retreated after relapse or re-infection ,6980,Tuberculosis treatment retreated after relapse or re-infection ,1688,,,,,,,,,,,,,,,,,,,,,
6981,New tuberculosis treatment ,6977,New tuberculosis treatment ,1687,,,,,,,,,,,,,,,,,,,,,
6981,Tuberculosis treatment restart after regimen failure ,6979,-,-,,,,,,,,,,,,,,,,,,,,,
6981,Unknown,1067,Unknown,1067,,,,,,,,,,,,,,,,,,,,,
6981,Tuberculosis treatment restart after being defaulted ,6978,-,-,,,,,,,,,,,,,,,,,,,,,
6981,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6981,Multidrug-resistant tuberculosis regimen ,2161,Multidrug-resistant tuberculosis regimen ,159909,,,,,,,,,,,,,,,,,,,,,
7444,"Known exposure to tuberculosis, nos",7444,"Known exposure to tuberculosis, nos",124068,,,,,,,,,,,,,,,,,,,,,
7444,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
7444,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
7444,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,



653,Serum glutamic-oxaloacetic transaminase,653,Serum glutamic-oxaloacetic transaminase,653,,,,,,,,,,,,,,,,,,,,,
857,Serum blood urea nitrogen,857,Serum blood urea nitrogen,857,,,,,,,,,,,,,,,,,,,,,
976,Hospitalized since last visit,976,Hospitalized since last visit,976,,,,,,,,,,,,,,,,,,,,,
1006,Serum total cholesterol,1006,Serum total cholesterol,1006,,,,,,,,,,,,,,,,,,,,,
1007,Serum high-density lipoprotein cholesterol,1007,Serum high-density lipoprotein cholesterol,1007,,,,,,,,,,,,,,,,,,,,,
1008,Serum low-density lipoprotein cholestero,1008,Serum low-density lipoprotein cholestero,1008,,,,,,,,,,,,,,,,,,,,,
1009,Serum triglycerides,1009,Serum triglycerides,1009,,,,,,,,,,,,,,,,,,,,,
1109,Patient reported current pcp prophylaxis,1109,Patient reported current pcp prophylaxis,1109,,,,,,,,,,,,,,,,,,,,,
1109,Trimethoprim and sulfamethoxazole ,916,Trimethoprim and sulfamethoxazole ,105281,,,,,,,,,,,,,,,,,,,,,
1109,None ,1107,None ,1107,,,,,,,,,,,,,,,,,,,,,
1109,Dapsone 100mg tab (Dapsone),92,Dapsone 100mg tab (Dapsone),74250,,,,,,,,,,,,,,,,,,,,,
1109,Dapsone,92,Dapsone,74250,,,,,,,,,,,,,,,,,,,,,
1110,Patient reported current tuberculosis prophylaxis,1110,Patient reported current tuberculosis prophylaxis,1110,,,,,,,,,,,,,,,,,,,,,
1110,None ,1107,None ,1107,,,,,,,,,,,,,,,,,,,,,
1110,Isoniazid 300mg tab (Isoniazid) ,656,Isoniazid 300mg tab (Isoniazid) ,78280,,,,,,,,,,,,,,,,,,,,,
1110,Isoniazid 100mg tab (Isoniazid) ,656,Isoniazid 100mg tab (Isoniazid) ,78280,,,,,,,,,,,,,,,,,,,,,
1110,Isoniazid ,656,Isoniazid ,78280,,,,,,,,,,,,,,,,,,,,,
1266,Reason tuberculosis prophylaxis stopped,1266,Reason tuberculosis prophylaxis stopped,1266,,,,,,,,,,,,,,,,,,,,,
1266,Weight change,983,Weight change,983,,,,,,,,,,,,,,,,,,,,,
1266,Tuberculosis,58,Tuberculosis,112141,,,,,,,,,,,,,,,,,,,,,
1266,Completed ,1267,Completed ,1267,,,,,,,,,,,,,,,,,,,,,
1266,"Toxicity, drug ",102,"Toxicity, drug ",102,,,,,,,,,,,,,,,,,,,,,
1266,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1266,"Poor adherence, nos ",1434,"Poor adherence, nos ",159598,,,,,,,,,,,,,,,,,,,,,
1266,Pill burden ,7065,Pill burden ,160588,,,,,,,,,,,,,,,,,,,,,
1266,Side effects from taking medications ,1664,Side effects from taking medications ,121764,,,,,,,,,,,,,,,,,,,,,
1266,Could not get medicine ,1662,-,-,,,,,,,,,,,,,,,,,,,,,
1596,Reason exited care,1596,Reason exited care,161555,,,,,,,,,,,,,,,,,,,,,
1596,Self disengaged from care,9083,Self disengaged from care,165062,,,,,,,,,,,,,,,,,,,,,
1596,"Poor adherence, nos",1434,"Poor adherence, nos",159598,,,,,,,,,,,,,,,,,,,,,
1596,High viral load,10302,High viral load,162185,,,,,,,,,,,,,,,,,,,,,
1596,New complaints,1154,New complaints,1154,,,,,,,,,,,,,,,,,,,,,
1596,Pregnancy,44,Pregnancy,132678,,,,,,,,,,,,,,,,,,,,,
1596,Client request,9778,-,-,,,,,,,,,,,,,,,,,,,,,
1596,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
1668,Missed medication reason,1668,Missed medication reason,160582,,,,,,,,,,,,,,,,,,,,,
1668,Stigma,1666,Stigma,160589,,,,,,,,,,,,,,,,,,,,,
1668,School related stigma,10321,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Home related stigma,10322,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Improper disclosure,10323,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Inadequate supervision,10324,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Patient refusal,1504,Patient refusal,127750,,,,,,,,,,,,,,,,,,,,,
1668,Drug size,10325,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Does not taste good,8214,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Drug color,10326,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Pill burden,7065,Pill burden,160588,,,,,,,,,,,,,,,,,,,,,
1668,HIV disclosure,1688,HIV disclosure,159425,,,,,,,,,,,,,,,,,,,,,
1668,Side effects from taking medications,1664,Side effects from taking medications,121764,,,,,,,,,,,,,,,,,,,,,
1668,Alcoholism,1445,Alcoholism,121712,,,,,,,,,,,,,,,,,,,,,
1668,Other treatment,1667,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Mental disorders,77,Mental disorders,77,,,,,,,,,,,,,,,,,,,,,
1668,Depression,207,Depression,119537,,,,,,,,,,,,,,,,,,,,,
1668,New caregiver,8431,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Healed by faith,1587,Healed by faith,164998,,,,,,,,,,,,,,,,,,,,,
1668,Inadequate treatment preparation,10270,-,-,,,,,,,,,,,,,,,,,,,,,
1668,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
1724,Patient type,1724,Patient type,164932,,,,,,,,,,,,,,,,,,,,,
1724,Adult ,1722,-,-,,,,,,,,,,,,,,,,,,,,,
1724,Pediatrics ,1723,-,-,,,,,,,,,,,,,,,,,,,,,
1724,Adolescent ,9747,-,-,,,,,,,,,,,,,,,,,,,,,
1825,"TB treatment drugs started, detailed",1825,-,-,,,,,,,,,,,,,,,,,,,,,
1825,Tuberculosis treatment plan ,1268,Tuberculosis treatment plan ,1268,,,,,,,,,,,,,,,,,,,,,
1825,Number of tablets per day ,1920,-,-,,,,,,,,,,,,,,,,,,,,,
1825,Number of milligram per day ,1921,-,-,,,,,,,,,,,,,,,,,,,,,
1825,Tuberculosis treatment started ,1270,Tuberculosis treatment started ,1270,,,,,,,,,,,,,,,,,,,,,
1825,Tuberculosis treatment phase ,6201,Tuberculosis treatment phase ,159792,,,,,,,,,,,,,,,,,,,,,
1825,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
1848,Condom use,1848,Condom use,1357,,,,,,,,,,,,,,,,,,,,,
1848,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
1848,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
1857,Fetal heart beat,1857,Fetal heart beat,1440,,,,,,,,,,,,,,,,,,,,,
1866,Test result,1866,-,-,,,,,,,,,,,,,,,,,,,,,
1866,Serum creatinine,790,Serum creatinine,790,,,,,,,,,,,,,,,,,,,,,
1866,Serum glutamic-pyruvic transaminase,654,Serum glutamic-pyruvic transaminase,654,,,,,,,,,,,,,,,,,,,,,
1866,Serum glutamic-oxaloacetic transaminase,653,Serum glutamic-oxaloacetic transaminase,653,,,,,,,,,,,,,,,,,,,,,
1866,Serum glucose,887,Serum glucose,887,,,,,,,,,,,,,,,,,,,,,
1866,"Serum glucose, fasting",6252,"Serum glucose, fasting",160053,,,,,,,,,,,,,,,,,,,,,
1866,Glycosylated hemoglobin,6126,Glycosylated hemoglobin,159644,,,,,,,,,,,,,,,,,,,,,
1866,Serum low-density lipoprotein cholesterol,1008,Serum low-density lipoprotein cholesterol,1008,,,,,,,,,,,,,,,,,,,,,
1866,Serum high-density lipoprotein cholesterol,1007,Serum high-density lipoprotein cholesterol,1007,,,,,,,,,,,,,,,,,,,,,
1866,Serum triglycerides,1009,Serum triglycerides,1009,,,,,,,,,,,,,,,,,,,,,
1866,Serum total cholesterol,1006,Serum total cholesterol,1006,,,,,,,,,,,,,,,,,,,,,
1866,"Microalbumin test, urine",7302,-,-,,,,,,,,,,,,,,,,,,,,,
1866,Serum blood urea nitrogen,857,Serum blood urea nitrogen,857,,,,,,,,,,,,,,,,,,,,,
1866,Hemoglobin,21,Hemoglobin,21,,,,,,,,,,,,,,,,,,,,,
1866,Serum white blood cells count,678,Serum white blood cells count,678,,,,,,,,,,,,,,,,,,,,,
1866,Platelets count,729,Platelets count,729,,,,,,,,,,,,,,,,,,,,,
1866,"Absolute lymphocyte count, automated",952,"Absolute lymphocyte count, automated",952,,,,,,,,,,,,,,,,,,,,,
1866,Mean corpuscular volume,851,Mean corpuscular volume,851,,,,,,,,,,,,,,,,,,,,,
1866,"CD4, by facs",5497,"CD4, by facs",5497,,,,,,,,,,,,,,,,,,,,,
1866,"CD4%, by facs",730,"CD4%, by facs",730,,,,,,,,,,,,,,,,,,,,,
1866,"HIV viral load, quantitative",856,"HIV viral load, quantitative",856,,,,,,,,,,,,,,,,,,,,,
1866,"Drug sensitivity test, image",10313,-,-,,,,,,,,,,,,,,,,,,,,,
1866,"Presence of protein, urine",2339,"Presence of protein, urine",1875,,,,,,,,,,,,,,,,,,,,,
1866,Presence of leukocytes,6337,Presence of leukocytes,161441,,,,,,,,,,,,,,,,,,,,,
1866,"Presence of ketone, urine",7276,"Presence of ketone, urine",161442,,,,,,,,,,,,,,,,,,,,,
1866,"Presence of sugar, urine",2340,"Presence of sugar, urine",139355,,,,,,,,,,,,,,,,,,,,,
1866,"Presence of nitrites, urine",9307,"Presence of nitrites, urine",161440,,,,,,,,,,,,,,,,,,,,,
1866,"Genexpert, image",10304,-,-,,,,,,,,,,,,,,,,,,,,,
1866,Mycobacterium tuberculosis finding,8070,-,-,,,,,,,,,,,,,,,,,,,,,
1866,Sputum for acid fast bacilli,307,Sputum for acid fast bacilli,307,,,,,,,,,,,,,,,,,,,,,
1866,Culture for acid fast bacilli,2311,Culture for acid fast bacilli,1465,,,,,,,,,,,,,,,,,,,,,
1866,"Tuberculin skin test, qualitative",1506,"Tuberculin skin test, qualitative",163630,,,,,,,,,,,,,,,,,,,,,
1866,"X-ray, chest, preliminary findings",12,"X-ray, chest, preliminary findings",12,,,,,,,,,,,,,,,,,,,,,
1866,"Syphilis - vdrl, qualitative",299,"Syphilis - vdrl, qualitative",299,,,,,,,,,,,,,,,,,,,,,
1866,Blood typing,300,Blood typing,300,,,,,,,,,,,,,,,,,,,,,
1866,"Laboratory test, freetext",9538,-,-,,,,,,,,,,,,,,,,,,,,,
1919,Patient reported current other treatment,1919,-,-,,,,,,,,,,,,,,,,,,,,,
1919,Medication added ,1895,Medication added ,1282,,,,,,,,,,,,,,,,,,,,,
1919,Number of milliliter ,1940,-,-,,,,,,,,,,,,,,,,,,,,,
1919,Number of milligram,1899,-,-,,,,,,,,,,,,,,,,,,,,,
1919,Medication frequency ,1896,Medication frequency ,160855,,,,,,,,,,,,,,,,,,,,,
1926,"Reason tuberculosis prophylaxis stopped, detailed",1926,"Reason tuberculosis prophylaxis stopped, detailed",160634,,,,,,,,,,,,,,,,,,,,,
1926,Reason tuberculosis prophylaxis stopped ,1266,Reason tuberculosis prophylaxis stopped ,1266,,,,,,,,,,,,,,,,,,,,,
1926,"Toxicity, cause ",1879,-,-,,,,,,,,,,,,,,,,,,,,,
1926,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
2155,Patient reported reason for current antiretrovirals started,2155,-,-,,,,,,,,,,,,,,,,,,,,,
2155,Treatment ,1185,Treatment ,1185,,,,,,,,,,,,,,,,,,,,,
2155,Post exposure prophylaxis ,2090,Post exposure prophylaxis ,1691,,,,,,,,,,,,,,,,,,,,,
2155,Prevention of mother-to-child transmission of HIV ,1776,Prevention of mother-to-child transmission of HIV ,160538,,,,,,,,,,,,,,,,,,,,,
2155,Clinical disease ,2006,Clinical disease ,164426,,,,,,,,,,,,,,,,,,,,,
2155,CD4 count less than 500 ,9215,-,-,,,,,,,,,,,,,,,,,,,,,
2155,Patient age ,989,Patient age ,989,,,,,,,,,,,,,,,,,,,,,
2155,Pre exposure prophylaxis ,9607,-,-,,,,,,,,,,,,,,,,,,,,,
2155,Total maternal to child transmission prophylaxis ,1148,Total maternal to child transmission prophylaxis ,1148,,,,,,,,,,,,,,,,,,,,,
6174,Review of tuberculosis screening questions,6174,Review of tuberculosis screening questions,159800,,,,,,,,,,,,,,,,,,,,,
6174,Household member diagnosed with tuberculosis ,2020,Household member diagnosed with tuberculosis ,152460,,,,,,,,,,,,,,,,,,,,,
6174,Fever more than three weeks ,6173,Fever more than three weeks ,1494,,,,,,,,,,,,,,,,,,,,,
6174,Bloody cough in past year ,6172,Bloody cough in past year ,138905,,,,,,,,,,,,,,,,,,,,,
6174,Cough for more than two weeks ,6171,Cough for more than two weeks ,159799,,,,,,,,,,,,,,,,,,,,,
6174,Failure to thrive ,5050,Failure to thrive ,5050,,,,,,,,,,,,,,,,,,,,,
6174,Weight loss ,832,Weight loss ,122888,Mapped to many CIEL concepts,,,,,,,,,,,,,,,,,,,,
6174,Neck swelling,8059,Neck swelling,133467,,,,,,,,,,,,,,,,,,,,,
6174,Axillary swelling ,8060,Axillary swelling ,125213,,,,,,,,,,,,,,,,,,,,,
6174,Abdominal swelling ,6019,Abdominal swelling ,6019,,,,,,,,,,,,,,,,,,,,,
6174,Joint swelling ,5312,Joint swelling ,5312,,,,,,,,,,,,,,,,,,,,,
6174,Night sweats more than two weeks ,8061,-,-,,,,,,,,,,,,,,,,,,,,,
6174,Fever more than two weeks ,8065,-,-,,,,,,,,,,,,,,,,,,,,,
6174,Groin swelling ,8066,Groin swelling ,139246,,,,,,,,,,,,,,,,,,,,,
6174,New exposure to household contact with tuberculosis ,8067,-,-,,,,,,,,,,,,,,,,,,,,,
6174,None ,1107,None ,1107,,,,,,,,,,,,,,,,,,,,,
6174,Chest pain,136,Chest pain,120749,,,,,,,,,,,,,,,,,,,,,
6174,Shortness of breath ,5960,Shortness of breath ,141600,,,,,,,,,,,,,,,,,,,,,
6174,Fever ,5945,Fever ,140238,,,,,,,,,,,,,,,,,,,,,
6174,Back pain,456,Back pain,148031,Mapped to 5 CIEL concepts ,,,,,,,,,,,,,,,,,,,,
6174,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6174,Cough ,107,Cough ,143264,,,,,,,,,,,,,,,,,,,,,
6176,Currently on tuberculosis treatment,6176,Currently on tuberculosis treatment,159798,Kenya EMR has duplicated this concept,,,,,,,,,,,,,,,,,,,,
6176,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
6176,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
6176,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,
6224,Pregnancy outcome,6224,Pregnancy outcome,161033,Mapped to 2 CIEL concepts,,,,,,,,,,,,,,,,,,,,
6224,Early neonatal mortality ,1844,-,-,,,,,,,,,,,,,,,,,,,,,
6224,"Pregnancy, miscarriage",48,"Pregnancy, miscarriage",48,,,,,,,,,,,,,,,,,,,,,
6224,"Pregnancy, ectopic",46,"Pregnancy, ectopic",46,,,,,,,,,,,,,,,,,,,,,
6224,Stillbirth,1993,Stillbirth,125872,,,,,,,,,,,,,,,,,,,,,
6224,Late neonatal mortality ,1845,-,-,,,,,,,,,,,,,,,,,,,,,
6224,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6224,Live birth ,1843,Live birth ,151849,,,,,,,,,,,,,,,,,,,,,
6224,Normal term delivery ,6782,Normal term delivery ,151884,,,,,,,,,,,,,,,,,,,,,
6224,Preterm delivery ,6648,Preterm delivery ,129218,,,,,,,,,,,,,,,,,,,,,
6224,Macerated stillbirth ,10424,Macerated stillbirth ,135436,,,,,,,,,,,,,,,,,,,,,
6224,Fresh stillbirth ,10877,Fresh stillbirth ,159916,,,,,,,,,,,,,,,,,,,,,
6224,Spontaneous abortion ,10878,Spontaneous abortion ,126127,,,,,,,,,,,,,,,,,,,,,
6245,Review of medical history,6245,Review of medical history,1628,,,,,,,,,,,,,,,,,,,,,
6245,Seizure,206,Seizure,206,,,,,,,,,,,,,,,,,,,,,
6245,Mental disorders,77,Mental disorders,77,,,,,,,,,,,,,,,,,,,,,
6245,Diabetes mellitus,175,Diabetes mellitus,119481,,,,,,,,,,,,,,,,,,,,,
6245,Renal disease,6033,Renal disease,6033,,,,,,,,,,,,,,,,,,,,,
6245,Hepatic disease,6032,Hepatic disease,6032,,,,,,,,,,,,,,,,,,,,,
6245,Hypertention,903,Hypertention,117399,,,,,,,,,,,,,,,,,,,,,
